티커,종가,시가총액,거래량,거래대금,상장주식수
005930,81500,486537277825000,13342623,1090225883400,5969782550
000660,118000,85904279070000,2209875,261328264000,728002365
035420,444500,73015079077500,416829,185230845500,164263395
035720,145500,64668963465000,4155669,607215890500,444460230
005935,74900,61634213830000,945177,70751151000,822886700
207940,919000,60805635000000,90944,83747966000,66165000
051910,842000,59438752806000,181169,153351929500,70592343
006400,776000,53361275280000,266954,207573656000,68764530
005380,222500,47541171607500,384056,85799990000,213668187
068270,271500,37444338981000,332369,89980897500,137916534
000270,85600,34699102503200,829198,71116321000,405363347
323410,69800,33161996542600,59402373,3750576118800,475100237
005490,341000,29730710735000,370445,126844248000,87186835
028260,144500,27005183204500,251352,36374765500,186887081
012330,276500,26210290491000,149400,41402106500,94793094
066570,157000,25692706798000,413308,65112558500,163647814
051900,1458000,22771331226000,29317,42805150000,15618197
096770,240500,22237968142000,586808,141412296500,92465564
017670,305500,22014373686500,125811,38377617000,72060143
105560,52200,21705173424000,1270530,66633395300,415807920
055550,38750,20018232717500,1436351,55657654400,516599554
034730,278500,19595342714500,96653,26812329500,70360297
302440,244500,18704250000000,4194389,939434290500,76500000
091990,116800,18102939689600,397639,46246600400,154990922
036570,823000,18068160106000,56948,46668165000,21954022
015760,25450,16337985759650,1749047,44312305350,641964077
011200,39950,16195429855650,4346848,175200334550,405392487
032830,77000,15400000000000,179854,13890073900,200000000
361610,212500,15150738300000,294166,62761476500,71297592
003550,94800,14912134136400,162449,15463531900,157300993
009150,194000,14490577024000,352963,68639470500,74693696
018260,187000,14469648600000,73736,13814949500,77377800
090430,228500,13357764965000,314098,72202760446,58458490
086790,43250,12985469181500,772484,33602471100,300242062
003670,157500,12200457150000,183165,28880621500,77463220
352820,310000,12105753270000,326148,99317878000,39050817
251270,136500,11732653023000,171840,23304771000,85953502
034020,22400,11478127830400,6664341,147323405900,512416421
033780,82200,11285443253400,599560,49263431100,137292497
010950,96900,10909272544800,184821,18063059700,112582792
003490,30600,10643317245000,1772518,54408989550,347820825
000810,218000,10327714466000,110492,24118136000,47374837
326030,127000,9945782750000,200052,25351957000,78313250
010130,527000,9944490000000,30035,15806025000,18870000
009540,130000,9200505080000,150568,19563659000,70773116
011170,265000,9082986035000,149538,39541215000,34275419
030200,33500,8747245568000,488110,16362116400,261111808
018880,16150,8620870000000,609421,9857258450,533800000
316140,11050,7981057897150,2029751,22474663000,722267683
034220,22250,7961399325000,3256615,72131836550,357815700
024110,10450,7777941134150,807372,8424429150,744300587
009830,39200,7498117082400,621151,24319795550,191278497
097950,492000,7406659512000,50998,25005044000,15054186
086280,195000,7312500000000,59584,11622482500,37500000
004020,51500,6872457927500,416483,21475356700,133445785
011780,211500,6443916646500,354004,74908803500,30467691
247540,292900,6420211591400,268814,78886728600,21919466
032640,14600,6374525870600,1539780,22539354200,436611361
021240,85300,6295107500700,168529,14412264900,73799619
161390,49800,6168978436200,200552,9948213000,123875069
293490,82100,6130737863000,2064198,170648491100,74674030
011790,161000,6096795978000,210305,34066416500,37868298
000720,54500,6068889192500,452211,24568617800,111355765
137310,57900,5979411338700,787883,45789162900,103271353
006800,9260,5883029938080,3021387,27996766660,635316408
035250,27200,5819181600000,700512,18977323450,213940500
267250,69000,5450522865000,114639,7899149900,78993085
071050,96800,5394276025600,733215,71047766200,55725992
068760,146400,5350364265600,120619,17583892900,36546204
008930,78900,5310333807900,214932,16879352600,67304611
011070,222000,5254097754000,122533,27155883500,23667107
002790,59800,4930999164000,155143,9268084050,82458180
383220,628000,4811368620000,18381,11547797000,7661415
139480,170000,4738889230000,132039,22541024500,27875819
263750,71500,4734837250000,191284,13727631000,66221500
271560,119000,4704799708000,34368,4095566500,39536132
028050,23450,4596200000000,1732494,40960829700,196000000
088980,12300,4577967565500,501228,6155785250,372192485
180640,67000,4471497255000,69915,4674640700,66738765
241560,44000,4410963304000,402592,17663738750,100249166
000100,62000,4338323458000,113795,7033685000,69972959
036490,404600,4267588495800,37219,15087053100,10547673
003410,8190,4126610083050,756363,6184775250,503859595
010140,6540,4120200000000,0,0,630000000
005830,58000,4106400000000,86924,5080590400,70800000
028670,7540,4030654120480,4492251,34396883220,534569512
004990,38400,4028514700800,90295,3465003900,104909237
029780,34750,4026096462250,74284,2580722050,115858891
078930,43150,4009298560700,105691,4568575450,92915378
000120,175500,4003566372000,109660,19259827500,22812344
128940,331000,3997911342000,26442,8711118000,12078282
016360,44650,3987245000000,206768,9265085350,89300000
006280,332000,3879930616000,364418,119474750000,11686538
196170,91000,3838320850000,1109076,98765211200,42179350
028300,36150,3834705023100,619709,22434357000,106077594
005387,104500,3812729629500,137205,14378872500,36485451
298020,862000,3730461884000,33558,28930049000,4327682
020150,80900,3730366551500,276826,22388859400,46110835
096530,71300,3723713372200,646878,46206054500,52225994
006360,43450,3718515740500,343693,14953353350,85581490
008770,94400,3705022622400,250880,23757119500,39248121
005940,12850,3616104197950,400034,5158935050,281408887
007070,34100,3570881140200,598307,20405295950,104717922
035760,161200,3534979624800,228661,37143041400,21929154
008560,5140,3504095176060,1139386,5859652310,681730579
019170,66000,3497009340000,855724,56262219900,52984990
307950,127500,3496557705000,54697,7036134000,27423982
042660,31900,3422572341100,263624,8424151300,107290669
081660,56000,3402124432000,453585,25246223100,60752222
036460,36850,3401734050000,205852,7541153300,92313000
112610,80600,3399015081800,432854,35212704900,42171403
138040,25350,3397186302900,103335,2630822000,134011294
336260,49950,3271411613700,905745,45619890100,65493726
047810,33350,3250794818450,373034,12462808050,97475107
010620,81200,3243302498800,105402,8558573700,39942149
272210,17150,3239967521350,458641,7852478100,188919389
066970,112600,3161664885400,535321,60528881000,28078729
026960,31700,3160490000000,401596,12703060150,99700000
012750,82900,3150131856200,79714,6629850100,37999178
285130,268000,3149374128000,270822,71802891000,11751396
039490,120000,3144001080000,43862,5254120500,26200009
023530,111000,3140051805000,48489,5376566500,28288755
000060,25700,3100062500000,204011,5265476100,120625000
204320,64700,3038125664000,345117,22247301800,46957120
014680,268000,3037832260000,53043,14224309500,11335195
088350,3495,3035512350000,1442872,5053030845,868530000
001040,104000,3034407792000,114521,11916965500,29176998
047050,24550,3028859907950,628451,15437549550,123375149
047040,7240,3009107899120,1446321,10513500520,415622638
282330,174000,3007399644000,62355,10880573500,17283906
000990,67200,2983585113600,723489,48332235300,44398588
051915,387500,2979410000000,9017,3484116000,7688800
145020,234600,2929087743000,34367,8015551100,12485455
002380,328500,2919205723500,46122,15214363500,8886471
064350,26600,2903184993800,5186679,136192383900,109142293
030000,24450,2812757951250,216639,5308303500,115041225
375500,145000,2807017010000,105026,15181069000,19358738
009240,119000,2800537432000,112855,13403867000,23533928
253450,91700,2751398436500,116923,10747889500,30004345
058470,180200,2746675074000,18309,3310165700,15242370
010060,114000,2718828294000,115475,13167607000,23849371
004170,270000,2658198870000,42328,11423304000,9845181
012450,52300,2647949000000,918379,48307143000,50630000
357780,336200,2615153889200,19395,6530334900,7778566
298050,581000,2602849788000,47750,28030452000,4479948
005385,106000,2581808610000,37638,4011177000,24356685
011210,94300,2564496326900,159674,15155994500,27195083
138930,7780,2535776213880,1160701,8988218910,325935246
012510,82900,2515240796900,114910,9576535800,30340661
004800,118500,2496916462500,66670,7896153500,21071025
000080,34550,2423116260050,213438,7373896500,70133611
240810,48800,2395294368800,602815,29681763500,49083901
001440,2740,2346736044660,33139684,90877599985,856473009
278280,234000,2340000000000,156061,36338164900,10000000
