티커,종가,시가총액,거래량,거래대금,상장주식수
005930,60500,361171844275000,12904207,776552625500,5969782550
000660,100000,72800236500000,2616573,261388375700,728002365
005935,50900,41884933030000,1951794,99220510399,822886700
207940,530000,35067450000000,131478,69794289048,66165000
035420,185000,30490478075000,351892,64637348000,164813395
005380,136000,29058873432000,1373302,186255655500,213668187
051910,408000,28801675944000,463511,188996470060,70592343
006400,338000,23242411140000,641943,217710945000,68764530
012330,242500,23111873295000,268281,64819979000,95306694
028260,119500,22667960138500,325990,38792384500,189690043
068270,174000,22330786422000,326275,56547895500,128337853
051900,1398000,21834239406000,41677,57909838494,15618197
005490,222000,19355477370000,198757,44061204000,87186835
017670,226500,18288903541500,252165,56732327000,80745711
055550,38450,18232974120150,1616452,61972508302,474199587
105560,43500,18087644520000,2163450,93656221150,415807920
000270,41650,16883383402550,1012598,42151166300,405363347
034730,236000,16605030092000,100584,23667260000,70360297
015760,25850,16594771390450,1533678,39582850750,641964077
018260,200500,15514248900000,77691,15539323000,77377800
035720,172000,14860700928000,407917,69427910000,86399424
036570,650000,14270114300000,172621,111615355600,21954022
003550,80100,13821826193100,576513,45340139900,172557131
032830,68700,13740000000000,244783,16746803000,200000000
096770,140500,12991411742000,543484,76111304500,92465564
033780,93100,12781931470700,260060,24185390400,137292497
066570,67900,11111686570600,487071,32983429900,163647814
090430,189500,11077883855000,550848,102778697500,58458490
086790,35500,10658593201000,1671181,58621129700,300242062
009150,142500,10643851680000,814274,115813113000,74693696
000810,213000,10090840281000,122303,25979056295,47374837
091990,61600,8867122325600,996742,60793121100,143946791
010950,77600,8736424659200,346857,27003199100,112582792
009540,120500,8528160478000,222810,26666277500,70773116
251270,94900,8137421996600,160053,15068487400,85747334
010130,423000,7982010000000,75998,32295795500,18870000
316140,10350,7475470519050,2691818,27806423400,722267683
011170,209500,7180700280500,117644,24508466500,34275419
021240,91600,6760045100400,204605,18624035400,73799619
030200,25400,6632239923200,641630,16246761300,261111808
032640,14250,6221711894250,2467032,35048416650,436611361
024110,10500,6060148279500,2654683,27859814350,577156979
018880,11300,6031940000000,1196496,13509777250,533800000
002790,71900,5928743142000,179226,12697286000,82458180
034220,16350,5850286695000,2712631,44500420500,357815700
035250,27200,5819181600000,692906,18696054250,213940500
086280,147000,5512500000000,88424,13009811000,37500000
267250,304000,4951131568000,34650,10539294000,16286617
006800,7020,4621381184160,1504941,10527162100,658316408
028300,106200,4538873091600,437920,47126909200,42738918
000720,40100,4465366176500,522541,20850701550,111355765
029780,38000,4402637858000,114541,4309495800,115858891
271560,110500,4368742586000,100942,11126229500,39536132
078930,46450,4315919308100,214620,9940842850,92915378
010140,6810,4290300000000,2827289,19210077190,630000000
088980,11500,4014009864000,462299,5319764650,349044336
097950,266500,4011940569000,92748,24323531000,15054186
