티커,종목명,시가,종가,변동폭,등락률,거래량,거래대금
095570,AJ네트웍스,4040,4055,15,0.37,210591,867237520
006840,AK홀딩스,28500,29300,800,2.81,248760,7447531500
027410,BGF,6880,6640,-240,-3.49,1436450,9774256910
282330,BGF리테일,164000,161500,-2500,-1.52,62919,10221246500
138930,BNK금융지주,5690,5740,50,0.88,1476965,8427356570
001460,BYC,290000,299000,9000,3.1,1292,383525500
001465,BYC우,140500,144000,3500,2.49,163,23117500
001040,CJ,97000,98800,1800,1.86,203944,20322031900
079160,CJCGV,27100,27500,400,1.48,398725,11065764050
00104K,CJ4우전환,76300,78200,1900,2.49,10372,807581200
000120,CJ대한통운,170000,174000,4000,2.35,122668,21334334500
011150,CJ씨푸드,4615,4620,5,0.11,300082,1394811130
011155,CJ씨푸드1우,37400,37350,-50,-0.13,711,26522500
001045,CJ우,60900,61500,600,0.99,6105,379235000
097950,CJ제일제당,434000,444000,10000,2.3,74665,33367872000
097955,CJ제일제당우,211500,216000,4500,2.13,14390,3105784000
000590,CS홀딩스,58100,58200,100,0.17,2030,117666300
012030,DB,855,861,6,0.7,2168857,1893496774
016610,DB금융투자,4860,5100,240,4.94,378962,1935311170
005830,DB손해보험,37600,38000,400,1.06,209655,7981751100
000990,DB하이텍,63300,63700,400,0.63,1449147,92657312600
000995,DB하이텍1우,119500,118500,-1000,-0.84,1551,183775000
139130,DGB금융지주,6540,6580,40,0.61,401732,2639340180
001530,DI동일,195000,188000,-7000,-3.59,48283,9125649000
000210,DL,64800,72800,8000,12.35,1246356,88301915800
000215,DL우,38550,41400,2850,7.39,152765,6438927850
375500,DL이앤씨,118000,121000,3000,2.54,813663,98945380500
37550K,DL이앤씨우,75900,76900,1000,1.32,61409,4763301800
004840,DRB동일,6940,7140,200,2.88,31805,227440200
155660,DSR,5560,5610,50,0.9,48561,271579050
069730,DSR제강,4780,4790,10,0.21,59249,283093110
017940,E1,40000,40100,100,0.25,6469,260669050
365550,ESR켄달스퀘어리츠,5510,5700,190,3.45,519089,2935408330
007700,FF,105000,109500,4500,4.29,155640,17087511000
114090,GKL,15350,15550,200,1.3,278225,4295385050
078930,GS,37300,38100,800,2.14,229784,8718002250
006360,GS건설,41750,42050,300,0.72,1073207,44764520700
001250,GS글로벌,2420,2440,20,0.83,1481851,3628937955
007070,GS리테일,35100,34800,-300,-0.85,379052,13235792700
078935,GS우,29600,29950,350,1.18,4373,130838650
012630,HDC,11100,11350,250,2.25,545026,6167673400
039570,HDC아이콘트롤스,10400,10600,200,1.92,58200,617464850
089470,HDC현대EP,6420,6480,60,0.93,130179,846174770
294870,HDC현대산업개발,28900,29200,300,1.04,687622,19939352300
011200,HMM,14000,14050,50,0.36,2478159,34779119400
082740,HSD엔진,7170,7160,-10,-0.14,386467,2796679670
003560,IHQ,1660,1720,60,3.61,3286712,5610360290
175330,JB금융지주,5280,5460,180,3.41,381557,2056831160
234080,JW생명과학,22300,22000,-300,-1.35,214147,4733359000
001060,JW중외제약,31000,30850,-150,-0.48,73211,2266658650
001067,JW중외제약2우B,53700,55500,1800,3.35,1667,91922100
001065,JW중외제약우,35200,35450,250,0.71,1700,60554200
096760,JW홀딩스,5230,5240,10,0.19,68750,360850120
105560,KB금융,42100,41850,-250,-0.59,1952910,82084578724
002380,KCC,200500,203500,3000,1.5,40203,8140169000
009070,KCTC,3975,4050,75,1.89,957356,3960350000
009440,KC그린홀딩스,5020,5040,20,0.4,90656,459190610
119650,KC코트렐,10050,10200,150,1.49,318906,3263054600
092220,KEC,2810,2855,45,1.6,2663904,7692099785
016380,KG동부제철,11050,11000,-50,-0.45,117555,1305355350
016385,KG동부제철우,114000,115000,1000,0.88,274,31406000
001390,KG케미칼,22650,22800,150,0.66,89201,2041613850
001940,KISCO홀딩스,14300,14500,200,1.4,41348,599546650
025000,KPX케미칼,52700,53900,1200,2.28,8984,481859900
092230,KPX홀딩스,58700,59900,1200,2.04,11638,688218100
000040,KR모터스,917,920,3,0.33,607570,559927775
044450,KSS해운,10700,10750,50,0.47,32984,355353500
030200,KT,24050,24250,200,0.83,1545073,37540752600
033780,KTG,80100,80000,-100,-0.12,564221,45204343000
030210,KTB투자증권,3545,3745,200,5.64,2061391,8022978805
058850,KTcs,2265,2305,40,1.77,300721,692277815
058860,KTis,2680,2680,0,0.0,127350,342132495
093050,LF,14400,14700,300,2.08,97594,1423262250
003550,LG,103000,102500,-500,-0.49,453180,46998784911
034220,LG디스플레이,22750,22800,50,0.22,4436303,101023564600
001120,LG상사,26550,27200,650,2.45,392771,10687090000
051900,LG생활건강,1564000,1599000,35000,2.24,33801,54052901250
051905,LG생활건강우,703000,712000,9000,1.28,9391,6702571000
003555,LG우,72000,71500,-500,-0.69,30711,2213323300
032640,LG유플러스,12100,12250,150,1.24,3831036,46524066300
011070,LG이노텍,207000,202500,-4500,-2.17,329292,67778095000
066570,LG전자,158000,158000,0,0.0,2620315,418544774000
066575,LG전자우,81500,80800,-700,-0.86,465749,38234362400
108670,LG하우시스,80300,78900,-1400,-1.74,97472,7731048100
108675,LG하우시스우,37000,36450,-550,-1.49,26352,966783800
037560,LG헬로비전,4465,4700,235,5.26,5474205,26135535395
051910,LG화학,950000,965000,15000,1.58,426057,411101098000
051915,LG화학우,477500,481500,4000,0.84,48315,23700999500
079550,LIG넥스원,37900,38700,800,2.11,238582,9316964050
006260,LS,66800,68200,1400,2.1,244554,16554183800
010120,LSELECTRIC,61900,62600,700,1.13,169218,10566161500
000680,LS네트웍스,2605,2610,5,0.19,67071,174567115
229640,LS전선아시아,7410,7430,20,0.27,148473,1105134960
023150,MH에탄올,8580,8170,-410,-4.78,241508,1976245690
035420,NAVER,348000,362500,14500,4.17,1951062,712826057000
181710,NHN,70700,70900,200,0.28,71912,5122450700
005940,NH투자증권,11800,11650,-150,-1.27,1191225,13948581300
005945,NH투자증권우,8550,8560,10,0.12,76713,656606340
