티커,종목명,시가,종가,변동폭,등락률,거래량,거래대금
095570,AJ네트웍스,3985,3885,-100,-2.51,55792,215881105
006840,AK홀딩스,31650,31250,-400,-1.26,129822,4016595900
027410,BGF,5700,5500,-200,-3.51,586536,3229447460
282330,BGF리테일,162000,159000,-3000,-1.85,53045,8377787000
138930,BNK금융지주,5980,5900,-80,-1.34,2135501,12551651170
001460,BYC,374000,369500,-4500,-1.2,1480,537773500
001465,BYC우,162000,161500,-500,-0.31,195,31228500
001040,CJ,94600,92700,-1900,-2.01,185732,17000546500
079160,CJCGV,28400,28000,-400,-1.41,485757,13491779050
00104K,CJ4우전환,76200,73600,-2600,-3.41,16374,1202085300
000120,CJ대한통운,167500,164000,-3500,-2.09,71990,11795840000
011150,CJ씨푸드,4510,4325,-185,-4.1,447709,1943977025
011155,CJ씨푸드1우,35650,33200,-2450,-6.87,1373,46557400
001045,CJ우,57600,55800,-1800,-3.13,7026,391090600
097950,CJ제일제당,411000,406500,-4500,-1.09,127142,50775183000
097955,CJ제일제당우,188500,184500,-4000,-2.12,13511,2470913000
000590,CS홀딩스,58800,58000,-800,-1.36,7688,447578300
012030,DB,903,870,-33,-3.65,1665488,1453569724
016610,DB금융투자,5880,5730,-150,-2.55,241540,1379311210
005830,DB손해보험,41450,41400,-50,-0.12,478112,19791830550
000990,DB하이텍,58200,56400,-1800,-3.09,996062,55998412800
000995,DB하이텍1우,99800,96500,-3300,-3.31,781,75165100
139130,DGB금융지주,7140,7070,-70,-0.98,521677,3674419920
001530,DI동일,172500,165000,-7500,-4.35,23704,3874358500
000210,DL,87500,86500,-1000,-1.14,385399,32553237500
000215,DL우,43100,42000,-1100,-2.55,6388,265449850
375500,DL이앤씨,116500,111000,-5500,-4.72,770923,85017467000
37550K,DL이앤씨우,75100,70800,-4300,-5.73,59815,4213332000
004840,DRB동일,7000,6960,-40,-0.57,35459,244948000
155660,DSR,5600,5410,-190,-3.39,127430,688073940
069730,DSR제강,5310,5210,-100,-1.88,797085,4199844820
017940,E1,40300,39800,-500,-1.24,21926,871906550
365550,ESR켄달스퀘어리츠,5720,5720,0,0.0,401767,2275745380
007700,FF,141500,139000,-2500,-1.77,155882,20946543500
114090,GKL,16450,15950,-500,-3.04,593333,9466193700
078930,GS,39950,39000,-950,-2.38,607906,23669661200
006360,GS건설,37750,36350,-1400,-3.71,911006,33109491850
001250,GS글로벌,2300,2195,-105,-4.57,1170092,2579791305
007070,GS리테일,36300,36200,-100,-0.28,451627,16138455750
078935,GS우,31500,31400,-100,-0.32,15564,482496550
012630,HDC,11100,10950,-150,-1.35,361443,3921547550
039570,HDC아이콘트롤스,10000,9670,-330,-3.3,44798,435170290
089470,HDC현대EP,6310,6320,10,0.16,297864,1853127560
294870,HDC현대산업개발,27500,26800,-700,-2.55,428971,11448625550
011200,HMM,18400,19000,600,3.26,17928022,332781687000
082740,HSD엔진,6690,6740,50,0.75,1597136,10747867710
003560,IHQ,1930,1895,-35,-1.81,6442803,12562886510
175330,JB금융지주,5880,5830,-50,-0.85,405819,2364884410
234080,JW생명과학,21000,20700,-300,-1.43,80117,1639124600
001060,JW중외제약,29550,29150,-400,-1.35,85353,2454870100
001067,JW중외제약2우B,57800,57500,-300,-0.52,372,21116800
001065,JW중외제약우,31000,29900,-1100,-3.55,866,26088250
096760,JW홀딩스,4925,4850,-75,-1.52,257678,1246504510
105560,KB금융,44750,43800,-950,-2.12,2596968,114313671650
002380,KCC,204000,199500,-4500,-2.21,32952,6551703500
009070,KCTC,7070,7220,150,2.12,2354476,16489010900
009440,KC그린홀딩스,4600,4300,-300,-6.52,197605,870738250
119650,KC코트렐,8890,8400,-490,-5.51,409833,3469600300
092220,KEC,2640,2500,-140,-5.3,3476530,8657025195
016380,KG동부제철,12250,11900,-350,-2.86,320705,3780429800
016385,KG동부제철우,102500,99600,-2900,-2.83,354,35395200
001390,KG케미칼,28850,28450,-400,-1.39,600927,16859412200
001940,KISCO홀딩스,14850,14800,-50,-0.34,27786,408457300
025000,KPX케미칼,62700,61900,-800,-1.28,10444,638443300
092230,KPX홀딩스,58500,57500,-1000,-1.71,7274,414869900
000040,KR모터스,1295,1235,-60,-4.63,3925591,4789560435
044450,KSS해운,11050,10850,-200,-1.81,90381,978500200
030200,KT,26200,26000,-200,-0.76,1807077,46889334500
033780,KTG,79800,78300,-1500,-1.88,914224,71833781700
030210,KTB투자증권,4255,4070,-185,-4.35,756046,3074930375
058850,KTcs,2710,2755,45,1.66,2575992,7028227825
058860,KTis,2680,2600,-80,-2.99,448919,1171080400
093050,LF,15900,15450,-450,-2.83,111725,1723694300
