티커,종목명,시가,종가,변동폭,등락률,거래량,거래대금
095570,AJ네트웍스,5460,5360,-100,-1.83,17311,93119420
068400,AJ렌터카,10650,10550,-100,-0.94,29446,312830950
006840,AK홀딩스,46200,46350,150,0.32,9663,448520500
027410,BGF,7420,7370,-50,-0.67,64993,481411670
282330,BGF리테일,203000,198000,-5000,-2.46,15898,3167102000
138930,BNK금융지주,7310,7390,80,1.09,484029,3571055530
001460,BYC,237500,238000,500,0.21,400,94733500
001465,BYC우,136000,137000,1000,0.74,138,18592500
001040,CJ,103000,102500,-500,-0.49,35945,3688206000
079160,CJCGV,37150,36800,-350,-0.94,80607,2981349650
000120,CJ대한통운,154500,153000,-1500,-0.97,23238,3556602500
011150,CJ씨푸드,2920,2990,70,2.4,2176671,6456902730
011155,CJ씨푸드1우,34700,34200,-500,-1.44,4315,148568550
001045,CJ우,55500,55300,-200,-0.36,2511,138347300
097950,CJ제일제당,301500,300500,-1000,-0.33,73162,22004180660
097955,CJ제일제당우,130000,130000,0,0.0,1609,207918500
037560,CJ헬로,7370,7200,-170,-2.31,171214,1240405300
000590,CS홀딩스,63900,63100,-800,-1.25,101,6398900
012030,DB,930,945,15,1.61,848035,797883155
016610,DB금융투자,5110,5230,120,2.35,105398,548951500
005830,DB손해보험,61200,60900,-300,-0.49,93141,5662035700
000990,DB하이텍,14750,14800,50,0.34,378998,5649966750
000995,DB하이텍1우,44400,43300,-1100,-2.48,1735,74810850
139130,DGB금융지주,8110,8180,70,0.86,791863,6481223890
001530,DI동일,92000,89600,-2400,-2.61,3865,345388900
004840,DRB동일,6220,6190,-30,-0.48,4393,27241820
155660,DSR,5450,5410,-40,-0.73,225202,1236684780
069730,DSR제강,5160,5270,110,2.13,130309,684285670
017940,E1,58900,58800,-100,-0.17,4896,286280800
007700,FF,81200,81100,-100,-0.12,54646,4439371100
114090,GKL,20800,20700,-100,-0.48,83311,1727701700
078930,GS,51200,51300,100,0.2,102466,5285179400
006360,GS건설,40450,41200,750,1.85,220303,9074384150
001250,GS글로벌,2820,2845,25,0.89,285066,807814620
007070,GS리테일,37350,37050,-300,-0.8,53748,1990299200
078935,GS우,37000,36950,-50,-0.14,4658,171862250
012630,HDC,15600,15500,-100,-0.64,148004,2294767900
039570,HDC아이콘트롤스,10400,10400,0,0.0,15089,156043050
089470,HDC현대EP,6000,5820,-180,-3.0,124784,731121310
294870,HDC현대산업개발,45100,45300,200,0.44,81055,3682540050
082740,HSD엔진,3885,3970,85,2.19,220510,889794800
003560,IHQ,2155,2150,-5,-0.23,868060,1870577100
175330,JB금융지주,5970,5990,20,0.34,325432,1956145070
234080,JW생명과학,24550,23900,-650,-2.65,91195,2187649300
001060,JW중외제약,32900,32700,-200,-0.61,20462,667974900
001067,JW중외제약2우B,43900,44000,100,0.23,222,9726750
001065,JW중외제약우,27350,27200,-150,-0.55,142,3870200
096760,JW홀딩스,6270,6320,50,0.8,38296,241786910
105560,KB금융,45350,45050,-300,-0.66,695092,31217053350
002380,KCC,278000,277500,-500,-0.18,11944,3319106500
009070,KCTC,3470,3615,145,4.18,171147,611968535
009440,KC그린홀딩스,4555,4485,-70,-1.54,38811,174655980
119650,KC코트렐,6770,6660,-110,-1.62,194036,1298747180
092220,KEC,1235,1235,0,0.0,2350403,2901697600
001390,KG케미칼,13000,12900,-100,-0.77,33293,430647700
001940,KISCO홀딩스,14400,14250,-150,-1.04,14353,205032200
025000,KPX케미칼,57300,57300,0,0.0,3753,214233400
092230,KPX홀딩스,59100,59200,100,0.17,489,28802600
000040,KR모터스,520,524,4,0.77,215941,112954382
044450,KSS해운,7230,7250,20,0.28,17250,125673860
030200,KT,28200,28350,150,0.53,398871,11350979350
033780,KTG,99400,99400,0,0.0,142055,14149348100
030210,KTB투자증권,3080,3120,40,1.3,367976,1146226010
058850,KTcs,2305,2310,5,0.22,46422,107032330
058860,KTis,2450,2455,5,0.2,62809,154007440
093050,LF,23300,23000,-300,-1.29,31619,731542850
003550,LG,76400,77000,600,0.79,80127,6166702700
034220,LG디스플레이,17450,17850,400,2.29,1489583,26634364700
001120,LG상사,17650,17650,0,0.0,80979,1433022850
051900,LG생활건강,1308000,1293000,-15000,-1.15,25435,32916809000
